,uid,facname,number,street,address,city,borough,borocode,postcode,latitude,longitude,xcoord,ycoord,bin,bbl,community board,council district,census tract,nta,facgroup,facsubgrp,factype,capacity,captype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,facdomain,schooldist,policeprct,servarea
1075,ea937cf51978300f6dc2a8edc224e30e,ADOLESCENT CAREER DEVELOPMENT CENTER,595,GERARD AVENUE,595 GERARD AVENUE,BRONX,Bronx,2,10451.0,40.820480664,-73.9291519801,1003859.29345,238208.329252,2001143,2023540001,204,8,6300,BX63,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,Mental Health Association of NYC,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,7.0,44,Regional
1076,3210d01549f3c5808b18085d34bf479d,ADOLESCENT HEALTH AND WELLNESS CENTER,,,,BRONX,Bronx,2,10459.0,40.821728,-73.891602,1014251.7988100001,238673.412011,0,0,202,17,11900,BX27,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER EXTENSION CLINIC,0,,,Non-public,Urban Health Plan Inc,Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,8.0,41,Regional
1077,816fc2021e46b24ae565d15e895dacea,ADOLESCENT HEALTH CENTER - MENTAL HEALTH CLINIC,312,EAST 94 STREET,312 EAST 94 STREET,NEW YORK,Manhattan,1,10128.0,40.7823442718,-73.9471912709,998874.7610889999,224310.38312199997,1050296,1015560040,108,5,15400,MN32,HEALTH CARE,MENTAL HEALTH,OUTPATIENT MENTAL HEALTH,0,,,Non-public,Mount Sinai Medical Center,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,2.0,19,Regional
1079,7ac948289397c4aa26aa20905e04b4ec,ADOLESCENT SKILLS CENTER MANHATTAN,50,BROADWAY,50 BROADWAY,NEW YORK,Manhattan,1,10004.0,40.7062286488,-74.01242292479999,980805.682955,196574.866086,1000813,1000220024,101,1,900,MN25,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,Mental Health Association of NYC,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,2.0,1,Regional
1080,21bfb9251b11bc578edb115c424ab7bf,ADOLESCENT SKILLS CENTER QUEENS,29-46,NORTHERN BOULEVARD,29-46 NORTHERN BOULEVARD,LONG ISLAND CITY,Queens,4,11101.0,40.7496634708,-73.9356354266,1002083.76555,212405.830159,4436695,4002390034,401,26,17100,QN31,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,Mental Health Association of NYC,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,30.0,114,Regional
1081,0b7b3d5ba6361d1624946adec621a815,ADOLESCENT SKILLS CENTER SOUTH,975,KELLY STREET,975 KELLY STREET,BRONX,Bronx,2,10459.0,40.822184,-73.89609200000001,1013008.8849700001,238838.043267,2114693,2027037501,202,17,8700,BX33,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,Mental Health Association of NYC,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,8.0,41,Regional
1082,325f222f6f1a3ad8a6dfbf10eb9a069d,ADOLESCENT SKILLS CENTER WEST,975,KELLY STREET,975 KELLY STREET,BRONX,Bronx,2,10459.0,40.822184,-73.89609200000001,1013008.8849700001,238838.043267,2114693,2027037501,202,17,8700,BX33,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,Mental Health Association of NYC,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,8.0,41,Regional
1084,1b4b6d946b6c9b4f03d90a0827938356,ADULT CONSULTATION SERVICE,451,CLARKSON AVENUE,451 CLARKSON AVENUE,BROOKLYN,Brooklyn,3,11203.0,40.6565801919,-73.9448944558,999539.661357,178491.06334300002,3327711,3048290001,309,40,80800,BK60,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Public,NYC Health and Hospitals Corporation,NYCHHC,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,18.0,71,Regional
1085,a2aefb0104e306df27f0a164543147db,ADULT HEALTH HOME CARE COORDINATION,2432,GRAND CONCOURSE,2432 GRAND CONCOURSE,BRONX,Bronx,2,10458.0,40.8605544434,-73.8974911465,1012605.2802200001,252817.367334,2013591,2031520060,205,15,23702,BX05,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,Jewish Board of Family & Children's Services,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,10.0,46,Regional
1086,b48ff5e9540f4074be12bd1e3ca7faf7,ADULT HOME ASSESSMENT,1216,BAY STREET,1216 BAY STREET,STATEN ISLAND,Staten Island,5,10305.0,40.6133834921,-74.0660262298,965918.408207,162755.441268,5111279,5028540026,501,49,800,SI37,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,St. Joseph's Medical Center,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,31.0,120,Regional
1087,4f257f154ead3c938e56353ad94b2baf,ADULT HOMES - COURT ORDERED - ASSESSMENT SERVICES,2425,WESTCHESTER AVENUE,2425 WESTCHESTER AVENUE,BRONX,Bronx,2,10461.0,40.837657397600005,-73.8459669758,1026872.19197,244495.98761999997,2041708,2039730038,210,18,20200,BX59,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,PIBLY Residential Programs Inc.,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,11.0,45,Regional
1088,911397fbee77248281b5da3053ea592c,ADULT INPATIENT SERVICE,760,BROADWAY,760 BROADWAY,BROOKLYN,Brooklyn,3,11206.0,40.6995338827,-73.9422865342,1000252.9483,194140.790312,3048341,3017230001,303,36,28501,BK78,HEALTH CARE,MENTAL HEALTH,INPATIENT MENTAL HEALTH,0,,,Public,NYC Health and Hospitals Corporation,NYCHHC,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,14.0,79,Regional
1093,68c06d3640ff9f0e4ec1309478f89911,ADVANCED CENTER FOR PSYCHOTHERAPY FOREST HILLS,103-26,68 ROAD,103-26 68 ROAD,FOREST HILLS,Queens,4,11375.0,40.7252066702,-73.84897055399999,1026111.7154,203524.981287,4051282,4021380011,406,29,71303,QN17,HEALTH CARE,MENTAL HEALTH,OUTPATIENT MENTAL HEALTH,0,,,Non-public,Advanced Center for Psychotherapy Inc.,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,28.0,112,Regional
1094,275bdb334f62a395f68523b5f2017806,ADVANCED CENTER FOR PSYCHOTHERAPY JAMAICA BRANCH,178-10,WEXFORD TERRACE,178-10 WEXFORD TERRACE,JAMAICA,Queens,4,11432.0,40.712804901999995,-73.7850055266,1043852.33566,199043.692021,4212912,4099370001,408,24,46600,QN06,HEALTH CARE,MENTAL HEALTH,OUTPATIENT MENTAL HEALTH,0,,,Non-public,Advanced Center for Psychotherapy Inc.,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,29.0,107,Regional
1095,59012c7f390c8cc66f408f50925f6f1d,ADVANCED ENDOSCOPY CENTER,,,,BRONX,Bronx,2,10463.0,40.876979999999996,-73.906044,1010233.03191,258799.185067,0,0,208,14,28300,BX29,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER,0,,,Non-public,Advanced Endoscopy LLC,Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,10.0,50,Regional
1096,a69451c0c4bafc7111348c5f7efc6b7a,ADVANCED HUMAN SERVICES OP,112-15,72 ROAD,112-15 72 ROAD,FOREST HILLS,Queens,4,11375.0,40.721323825,-73.8377747418,1029217.5405799999,202115.892078,4052705,4022480074,406,29,75702,QN17,HEALTH CARE,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,0,,,Non-public,"Advanced Human Services, Inc.",,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,28.0,112,Regional
1097,88faa85ab4f6019bc4403ddea7f23641,"ADVANCED HUMAN SERVICES, INC. MSW-OP",112-15,72 ROAD,112-15 72 ROAD,FOREST HILLS,Queens,4,11375.0,40.721323825,-73.8377747418,1029217.5405799999,202115.892078,4052705,4022480074,406,29,75702,QN17,HEALTH CARE,CHEMICAL DEPENDENCY,MED SUP WITHDRAWAL-OUTPATIENT,0,,,Non-public,"Advanced Human Services, Inc.",,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,28.0,112,Regional
1104,4a568582f2cb0751359c1c516d158f74,ADVOCACY,299,BROADWAY,299 BROADWAY,NEW YORK,Manhattan,1,10007.0,40.7151776007,-74.0058955366,982615.65288,199835.050675,1001648,1001500031,101,1,3300,MN24,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,Mobilization for Justice Inc.,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,2.0,1,Regional
1105,af56032201901f805c4a26233ee7dd4e,ADVOCACY,505,8 AVENUE,505 8 AVENUE,NEW YORK,Manhattan,1,10018.0,40.7531773955,-73.9932209647,986128.1971799999,213679.587126,1013575,1007590037,104,3,11100,MN13,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,NAMI - NYC Metro,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,2.0,14,Regional
1106,76b79e580973d748ea6651bd102a8245,ADVOCACY (MH CLINIC) - NON MEDICAID CC,175,REMSEN STREET,175 REMSEN STREET,BROOKLYN,Brooklyn,3,11201.0,40.6934759058,-73.991422727,986628.54611,191928.534828,3002095,3002500007,302,33,900,BK09,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,EAC Inc.,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,13.0,84,Regional
1107,23a9b7e315439e010fac96d02653d899,ADVOCACY / SUPPORT,200,VARICK STREET,200 VARICK STREET,NEW YORK,Manhattan,1,10014.0,40.728210916500004,-74.00449102350001,983005.2522430001,204583.465719,1008118,1005200001,102,3,3700,MN24,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,Project Renewal Inc.,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,2.0,1,Regional
1108,28ca699e1514a82a14c7b6a33e2aac86,ADVOCACY SERVICES,40,RECTOR STREET,40 RECTOR STREET,NEW YORK,Manhattan,1,10006.0,40.708631,-74.014659,980185.8665860001,197450.21073,1088750,1000557501,101,1,1300,MN25,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,Urban Justice Center,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,2.0,1,Regional
1109,b53deea4c38fc2bf8e9d8d3eeef5c87b,ADVOCACY SUPPORT SERVICES,156,BEACH 9 STREET,156 BEACH 9 STREET,FAR ROCKAWAY,Queens,4,11691.0,40.595822999999996,-73.743448,1055498.00917,156455.127024,4537516,4156127501,414,31,101002,QN15,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,Ohel Children's Home & Family Services Inc.,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,27.0,101,Regional
1110,e3f89bc41327068e0a6a9851e8a5bab8,ADVOCACY/SUPPORT SERVICES,42-09,28 STREET,42-09 28 STREET,LONG ISLAND CITY,Queens,4,11101.0,40.749342,-73.93889399999999,1001180.98064,212288.061397,4538327,4004207501,402,26,1900,QN31,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,NYC Department of Health and Mental Hygiene,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,30.0,108,Regional
1111,9f31d518882af0ef3fbaf5054e6337d2,ADVOCATES F/SVCS TO BLIND & MULTIHANDICA,3106,CONEY ISLAND AVENUE,3106 CONEY ISLAND AVENUE,BROOKLYN,Brooklyn,3,11235.0,40.5802178663,-73.9601007804,995333.1655829999,150667.973156,3412736,3086680845,313,48,36400,BK19,HUMAN SERVICES,PROGRAMS FOR PEOPLE WITH DISABILITIES,PROGRAMS FOR PEOPLE WITH DISABILITIES,0,,,Non-public,Advocates F/Svcs To Blind & Multihandica,Non-public,State,NYS Office for People With Developmental Disabilities,NYSOPWDD,nysopwdd_providers,HEALTH AND HUMAN SERVICES,21.0,60,Local
1129,45b00a67f26e56e286ba463ffae3beac,AFRICAN REFUGE INC JOBS & INTERNSHIPS,140,PARK HILL AVENUE,140 PARK HILL AVENUE,STATEN ISLAND,Staten Island,5,10304.0,40.616785977,-74.08069055,961848.133867,163998.46461700002,5116727,5029220265,501,49,4000,SI08,HUMAN SERVICES,WORKFORCE DEVELOPMENT,JOBS & INTERNSHIPS,0,,,Non-public,AFRICAN REFUGE INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,31.0,120,Local
1131,a98d3d79b0431098b74f74d1d53306f3,AFRICAN SERVICES COMMITTEE,429,WEST 127 STREET,429 WEST 127 STREET,NEW YORK,Manhattan,1,10027.0,40.8134330245,-73.954442805,996860.6428319999,235635.970051,1084104,1019670060,109,7,21303,MN06,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,0,,,Non-public,African Services Committee,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,5.0,26,Local
1132,f983593d9440dbaca6e5e5336580c929,AFRICAN SERVICES COMMITTEE INC CHECK HEP B [574],429,WEST 127 STREET,429 WEST 127 STREET,NEW YORK,Manhattan,1,10027.0,40.8134330245,-73.954442805,996860.6428319999,235635.970051,1084104,1019670060,109,7,21303,MN06,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER,0,,,Non-public,AFRICAN SERVICES COMMITTEE INC,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,5.0,26,Regional
1133,e93a8c1bd93c91d40049f53d3980c9c7,AFRICAN SERVICES COMMITTEE INC EARLY INTERVENTION SERVICES: PRIORITY POPULATIONS TESTING IN NON-CLINICAL SETTINGS,121,ST NICHOLAS AVENUE,121 ST NICHOLAS AVENUE,NEW YORK,Manhattan,1,10026.0,40.8036945381,-73.9531668954,997215.7230440001,232088.080821,1058377,1019220024,110,9,21800,MN11,HEALTH CARE,HEALTH PROMOTION AND DISEASE PREVENTION,EARLY INTERVENTION SERVICES: PRIORITY POPULATIONS TESTING IN NON-CLINICAL SETTINGS,0,,,Non-public,AFRICAN SERVICES COMMITTEE INC,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,3.0,28,Regional
1134,cad5bd6486cbd52ac9ca57bc2cec461b,AFRICAN SERVICES COMMITTEE INC EARLY INTERVENTION SERVICES: PRIORITY POPULATIONS TESTING IN NON-CLINICAL SETTINGS,212,WEST 120 STREET,212 WEST 120 STREET,NEW YORK,Manhattan,1,10027.0,40.8059023596,-73.9517954153,997594.9739629999,232892.67386399998,1058447,1019250019,110,9,22000,MN11,HEALTH CARE,HEALTH PROMOTION AND DISEASE PREVENTION,EARLY INTERVENTION SERVICES: PRIORITY POPULATIONS TESTING IN NON-CLINICAL SETTINGS,0,,,Non-public,AFRICAN SERVICES COMMITTEE INC,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,3.0,28,Regional
1135,0210ecb5ae428f93c3cbb4e56e64da53,AFRICAN SERVICES COMMITTEE INC EARLY INTERVENTION SERVICES: PRIORITY POPULATIONS TESTING IN NON-CLINICAL SETTINGS,429,WEST 127 STREET,429 WEST 127 STREET,NEW YORK,Manhattan,1,10027.0,40.8134330245,-73.954442805,996860.6428319999,235635.970051,1084104,1019670060,109,7,21303,MN06,HEALTH CARE,HEALTH PROMOTION AND DISEASE PREVENTION,EARLY INTERVENTION SERVICES: PRIORITY POPULATIONS TESTING IN NON-CLINICAL SETTINGS,0,,,Non-public,AFRICAN SERVICES COMMITTEE INC,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,5.0,26,Regional
1136,3ac0b3b30177bb8af02cffc1310b76e9,AFRICAN SERVICES COMMITTEE INC FAMILY SUPPORT,429,WEST 127 STREET,429 WEST 127 STREET,NEW YORK,Manhattan,1,10027.0,40.8134330245,-73.954442805,996860.6428319999,235635.970051,1084104,1019670060,109,7,21303,MN06,HEALTH CARE,OTHER HEALTH CARE,FAMILY SUPPORT,0,,,Non-public,AFRICAN SERVICES COMMITTEE INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,5.0,26,Regional
1137,960c34679f19b4509566c2c21d9fd0f9,AFRICAN SERVICES COMMITTEE INC LEGAL SERVICES NYC,429,WEST 127 STREET,429 WEST 127 STREET,NEW YORK,Manhattan,1,10027.0,40.8134330245,-73.954442805,996860.6428319999,235635.970051,1084104,1019670060,109,7,21303,MN06,HUMAN SERVICES,LEGAL AND INTERVENTION SERVICES,LEGAL SERVICES NYC,0,,,Non-public,AFRICAN SERVICES COMMITTEE INC,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,5.0,26,Local
1138,6769f01e8f5b3d074f787dc2a469dccc,AFRICAN SERVICES COMMITTEE INC OUTREACH AND EDUCATION IN CBOS,429,WEST 127 STREET,429 WEST 127 STREET,NEW YORK,Manhattan,1,10027.0,40.8134330245,-73.954442805,996860.6428319999,235635.970051,1084104,1019670060,109,7,21303,MN06,HEALTH CARE,HEALTH PROMOTION AND DISEASE PREVENTION,OUTREACH AND EDUCATION IN CBOS,0,,,Non-public,AFRICAN SERVICES COMMITTEE INC,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,5.0,26,Regional
1139,4861f9b2587142dc8ff1b6a0c292270d,AFRICAN SERVICES COMMITTEE INC SUPPORTIVE COUNSELING & FAMILY STABILIZATION SERVICES - GENERAL,429,WEST 127 STREET,429 WEST 127 STREET,NEW YORK,Manhattan,1,10027.0,40.8134330245,-73.954442805,996860.6428319999,235635.970051,1084104,1019670060,109,7,21303,MN06,HEALTH CARE,OTHER HEALTH CARE,SUPPORTIVE COUNSELING & FAMILY STABILIZATION SERVICES - GENERAL,0,,,Non-public,AFRICAN SERVICES COMMITTEE INC,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,5.0,26,Regional
1152,5633b03eb9ab119f8a898707814cf1f1,AFTER HOURS PROJECT HEP-C PEER NAVIGATION [574],1204,BROADWAY,1204 BROADWAY,BROOKLYN,Brooklyn,3,11221.0,40.6920689632,-73.92693973989999,1004510.6170600001,191424.276978,3399422,3016130019,303,41,38700,BK35,HEALTH CARE,HEALTH PROMOTION AND DISEASE PREVENTION,HEP-C PEER NAVIGATION [574],0,,,Non-public,AFTER HOURS PROJECT,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,16.0,81,Regional
1153,36c25c3503fd4333546803ddc59f12b7,AFTER HOURS PROJECT HIV TESTING SERVICES: PRIORITY POPULATIONS TESTING IN NON-CLINICAL SETTINGS,1204,BROADWAY,1204 BROADWAY,BROOKLYN,Brooklyn,3,11221.0,40.6920689632,-73.92693973989999,1004510.6170600001,191424.276978,3399422,3016130019,303,41,38700,BK35,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER,0,,,Non-public,AFTER HOURS PROJECT,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,16.0,81,Regional
1154,c17169a2739f0a538747942b7900e3d5,AFTER HOURS PROJECT HIV TESTING SERVICES: PRIORITY POPULATIONS TESTING IN NON-CLINICAL SETTINGS,370,WILSON AVENUE,370 WILSON AVENUE,BROOKLYN,Brooklyn,3,11221.0,40.6948621599,-73.91589659979999,1007572.0540700001,192444.66753099998,3251930,3033420038,304,37,41700,BK78,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER,0,,,Non-public,AFTER HOURS PROJECT,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,32.0,83,Regional
1155,033353c6e0ab1289a19d5e1423029a0c,AFTER HOURS PROJECT HIV TESTING SERVICES: PRIORITY POPULATIONS TESTING IN NON-CLINICAL SETTINGS,41,BROOKLYN AVENUE,41 BROOKLYN AVENUE,BROOKLYN,Brooklyn,3,11216.0,40.678739236300004,-73.9438669326,999819.585975,186564.409402,3054005,3018690001,303,36,27100,BK61,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER,0,,,Non-public,AFTER HOURS PROJECT,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,13.0,79,Regional
1156,b8106b1c5e08104aa0092b48714a3c3b,AFTER HOURS PROJECT HIV TESTING SERVICES: PRIORITY POPULATIONS TESTING IN NON-CLINICAL SETTINGS,457,KNICKERBOCKER AVENUE,457 KNICKERBOCKER AVENUE,BROOKLYN,Brooklyn,3,11237.0,40.6990526804,-73.9183407834,1006892.85365,193970.756242,3075418,3033000008,304,37,43100,BK77,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER,0,,,Non-public,AFTER HOURS PROJECT,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,32.0,83,Regional
1157,bd228455229630fd9dd2feda0c2e2cd1,AFTER HOURS PROJECT HIV TESTING SERVICES: PRIORITY POPULATIONS TESTING IN NON-CLINICAL SETTINGS,,,,BROOKLYN,Brooklyn,3,11237.0,40.6988063372,-73.918365802,1006886.0000100001,193880.999665,0,0,304,37,43100,BK77,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER,0,,,Non-public,AFTER HOURS PROJECT,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,32.0,83,Regional
1158,130d00329ce89ab1636c5e45ad4a401c,AFTER HOURS PROJECT HIV TESTING SERVICES: SOCIAL NETWORK STRATEGY TESTING IN NON-CLINICAL SETTINGS,1204,BROADWAY,1204 BROADWAY,BROOKLYN,Brooklyn,3,11221.0,40.6920689632,-73.92693973989999,1004510.6170600001,191424.276978,3399422,3016130019,303,41,38700,BK35,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER,0,,,Non-public,AFTER HOURS PROJECT,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,16.0,81,Regional
1159,6427e6ab1d35b64b458c781825c3e274,AFTER HOURS PROJECT OUTREACH AND EDUCATION IN SHELTERS,1204,BROADWAY,1204 BROADWAY,BROOKLYN,Brooklyn,3,11221.0,40.6920689632,-73.92693973989999,1004510.6170600001,191424.276978,3399422,3016130019,303,41,38700,BK35,HEALTH CARE,HEALTH PROMOTION AND DISEASE PREVENTION,OUTREACH AND EDUCATION IN SHELTERS,0,,,Non-public,AFTER HOURS PROJECT,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,16.0,81,Regional
1160,de968236c6a8890fc1e9acee50cfc370,AFTER HOURS PROJECT SUPPORTIVE COUNSELING & FAMILY STABILIZATION SERVICES - SEP,1204,BROADWAY,1204 BROADWAY,BROOKLYN,Brooklyn,3,11221.0,40.6920689632,-73.92693973989999,1004510.6170600001,191424.276978,3399422,3016130019,303,41,38700,BK35,HEALTH CARE,OTHER HEALTH CARE,SUPPORTIVE COUNSELING & FAMILY STABILIZATION SERVICES - SEP,0,,,Non-public,AFTER HOURS PROJECT,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,16.0,81,Regional
1167,123ab595d562680f2041324b8af869a0,AGAPE SOCIAL SERVICES BEULAH CHURCH,956,MARCY AVENUE,956 MARCY AVENUE,BROOKLYN,Brooklyn,3,11216.0,40.6806174873,-73.9466320511,999052.2103709999,187248.230868,3329701,3018500032,303,36,24900,BK75,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,0,,,Non-public,Agape Social Services Beulah Church,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,13.0,79,Local
1168,888de3aa26fb19dcfd575762e7579ab6,AGAPE SOCIAL SERVICES BEULAH MINISTRY,956,MARCY AVENUE,956 MARCY AVENUE,BROOKLYN,Brooklyn,3,11216.0,40.6806174873,-73.9466320511,999052.2103709999,187248.230868,3329701,3018500032,303,36,24900,BK75,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,SOUP KITCHEN,0,,,Non-public,Agape Social Services Beulah Ministry,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,13.0,79,Local
1169,e21df28a5325a5037620a625450237db,AGATHA HOUSE FOUNDATION,4471,MUNDY LANE,4471 MUNDY LANE,BRONX,Bronx,2,10466.0,40.902589194,-73.8411255642,1028168.9416799999,268155.547526,2071621,2051000037,212,12,44400,BX62,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,0,,,Non-public,Agatha House Foundation,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,11.0,47,Local
1170,742e287a8005e2589b157184f3f6fb08,AGATHA HOUSE FOUNDATION-MOBILE PANTRY,4471,MUNDY LANE,4471 MUNDY LANE,BRONX,Bronx,2,10466.0,40.902589194,-73.8411255642,1028168.9416799999,268155.547526,2071621,2051000037,212,12,44400,BX62,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,0,,,Non-public,Agatha House Foundation-Mobile Pantry,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,11.0,47,Local
