,uid,facname,number,street,address,city,borough,borocode,postcode,latitude,longitude,xcoord,ycoord,bin,bbl,community board,council district,census tract,nta,facgroup,facsubgrp,factype,capacity,captype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,facdomain,schooldist,policeprct,servarea
543,64f33e22b3e3df0ccb3576d833cfca4d,49TH ST-1ST AVENUE IND URA,4901,FIRST AVENUE,4901 FIRST AVENUE,BROOKLYN,Brooklyn,3,11232.0,40.651075,-74.017662,979349.0720879999,176481.054312,0,3007710001,307,38,1800,BK32,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-NON RESIDENTIAL STRUCTURE,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,72,Regional
545,51fc1304250584f6e225f8bf1315a5f3,5 BAY STREET CONDOMINIUM,35A,BAY STREET,35A BAY STREET,STATEN ISLAND,Staten Island,5,10301.0,40.641662,-74.07505,963421.866627,173060.068871,5166155,5000017504,501,49,300,SI22,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,31.0,120,Regional
546,6d90eda15fdf9040e1af58e591d848f6,5 BAY STREET CONDOMINIUM,35A,BAY STREET,35A BAY STREET,STATEN ISLAND,Staten Island,5,10301.0,40.641662,-74.07505,963421.866627,173060.068871,5166155,5000017504,501,49,300,SI22,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,31.0,120,Regional
547,7b1ddf755351668bd8e009bbd9ded3f2,5 BORO SHOP,231,WALNUT AVENUE,231 WALNUT AVENUE,BRONX,Bronx,2,10454.0,40.8027032466,-73.9092551285,1009373.0459299999,231736.46538200002,2086438,2025890031,201,17,1900,BX39,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",MAINTENANCE AND GARAGES,FACILITIES MAINTENANCE,0,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dcp_colp,ADMINISTRATION OF GOVERNMENT,7.0,40,Regional
549,e96e07dc42f44dc52b8f6f1000c4eeb2,5 METROTECH,,,,BROOKLYN,Brooklyn,3,11201.0,40.694615999999996,-73.985651,988229.0238959999,192344.114195,0,3001427501,302,33,1100,BK38,"OFFICES, TRAINING, AND TESTING",TRAINING AND TESTING,TRAINING FACILITY,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,13.0,84,Regional
557,cc37112c89fde74a1859f0f11f42b435,501 EAST 59 STREET,501,EAST 59 STREET,501 EAST 59 STREET,NEW YORK,Manhattan,1,10022.0,40.7586294172,-73.9592931279,995527.308457,215668.483575,1082896,1014740008,108,5,10602,MN31,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,2.0,19,Regional
616,c2001e1423548167d60fb78925884c11,60 BROAD ST/33 BEAVER ST,60,BROAD STREET,60 BROAD STREET,NEW YORK,Manhattan,1,10004.0,40.7053476205,-74.01199361649999,980924.6668530001,196253.864432,1000817,1000240001,101,1,900,MN25,"OFFICES, TRAINING, AND TESTING",CITY GOVERNMENT OFFICES,AGENCY EXECUTIVE OFFICE,0,,City Leased,Public,NYC Department of Homeless Services,NYCDHS,City,NYC Department of Homeless Services,NYCDHS,dcp_colp,ADMINISTRATION OF GOVERNMENT,2.0,1,Regional
617,945bd50539b5c848475cefc092ea0cb0,60 BROAD ST/33 BEAVER ST,60,BROAD STREET,60 BROAD STREET,NEW YORK,Manhattan,1,10004.0,40.7053476205,-74.01199361649999,980924.6668530001,196253.864432,1000817,1000240001,101,1,900,MN25,"OFFICES, TRAINING, AND TESTING",CITY GOVERNMENT OFFICES,AGENCY EXECUTIVE OFFICE,0,,City Leased,Public,NYC Department of Probation,NYCDOP,City,NYC Department of Probation,NYCDOP,dcp_colp,ADMINISTRATION OF GOVERNMENT,2.0,1,Regional
618,18469d619eae6c2a4da47def5ce2ef83,60 BROAD ST/33 BEAVER ST,60,BROAD STREET,60 BROAD STREET,NEW YORK,Manhattan,1,10004.0,40.7053476205,-74.01199361649999,980924.6668530001,196253.864432,1000817,1000240001,101,1,900,MN25,"OFFICES, TRAINING, AND TESTING",CITY GOVERNMENT OFFICES,BOROUGH OFFICE,0,,City Leased,Public,NYC Taxi and Limousine Commission,NYCTLC,City,NYC Taxi and Limousine Commission,NYCTLC,dcp_colp,ADMINISTRATION OF GOVERNMENT,2.0,1,Regional
629,c3ee8fa264e1db347a270e41f760587b,61ST PRECINCT PARKING,2555,CONEY ISLAND AVENUE,2555 CONEY ISLAND AVENUE,BROOKLYN,Brooklyn,3,11223.0,40.59462,-73.960539,995209.073668,155914.97741,0,3073710068,315,48,58400,BK25,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",CITY AGENCY PARKING,OUTDOOR PARKING - AGENCY VEHICLES,0,,City Owned,Public,NYC Police Department,NYPD,City,NYC Police Department,NYPD,dcp_colp,ADMINISTRATION OF GOVERNMENT,21.0,61,Local
634,29478817aaeb41a328f326a6ad51368b,65 STREET RAIL YARD,,,,BROOKLYN,Brooklyn,3,11220.0,40.643631,-74.03066899999999,975738.884235,173769.996757,0,3058040002,307,38,1800,BK32,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,dcp_colp,ADMINISTRATION OF GOVERNMENT,20.0,72,Regional
642,84bc4a7716086faa7ebdef9f9abfaf7f,67TH PRECINCT OFF-STREET PARKING,2733,ALBEMARLE ROAD,2733 ALBEMARLE ROAD,BROOKLYN,Brooklyn,3,11226.0,40.648305,-73.95103,997838.9702969999,175475.171341,0,3051110060,317,40,82400,BK95,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",CITY AGENCY PARKING,OUTDOOR PARKING,0,,City Owned,Public,NYC Police Department,NYPD,City,NYC Police Department,NYPD,dcp_colp,ADMINISTRATION OF GOVERNMENT,17.0,67,Local
659,56c3ea71c905ede0969ed6e3404eb1c4,7 TIMES SQUARE,599,7 AVENUE,599 7 AVENUE,NEW YORK,Manhattan,1,10036.0,40.7555181887,-73.9869144709,987875.344772,214532.612121,1086069,1009940001,105,3,11300,MN17,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,2.0,14,Regional
660,01c81a88d72794c45ba22ba774a2cf8b,7 TIMES SQUARE,599,7 AVENUE,599 7 AVENUE,NEW YORK,Manhattan,1,10036.0,40.7555181887,-73.9869144709,987875.344772,214532.612121,1086069,1009940001,105,3,11300,MN17,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,2.0,14,Regional
667,e3e416116d0d3c7a980bfd0bc6549872,72ND PRECINCT PARKING LOT,813,THIRD AVENUE,813 THIRD AVENUE,BROOKLYN,Brooklyn,3,11232.0,40.6594876214,-74.00146083359999,983844.692699,179545.51513900002,3346909,3006640003,307,38,10100,BK32,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",CITY AGENCY PARKING,OUTDOOR PARKING,0,,City Leased,Public,NYC Police Department,NYPD,City,NYC Police Department,NYPD,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,72,Local
670,eb34045ee028256ee83cdcf3cab83771,73 PRECINCT OFF-STREET PARKING,1917,STERLING PLACE,1917 STERLING PLACE,BROOKLYN,Brooklyn,3,11233.0,40.670840999999996,-73.91507299999999,1007808.92481,183693.287878,0,3014680078,316,41,36300,BK79,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",CITY AGENCY PARKING,OUTDOOR PARKING,0,,City Owned,Public,NYC Police Department,NYPD,City,NYC Police Department,NYPD,dcp_colp,ADMINISTRATION OF GOVERNMENT,23.0,73,Local
677,bf5c2a1cef8a18f7cfa729e59663f281,75 EAST BROADWAY,75,EAST BROADWAY,75 EAST BROADWAY,NEW YORK,Manhattan,1,10002.0,40.7133771574,-73.9940439937,985901.154986,199179.095578,1081960,1002820003,103,1,800,MN27,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,2.0,5,Regional
681,9dd0485e6b729698e02fcdb53f06fbab,75TH PRECINCT PARKING,282,BERRIMAN STREET,282 BERRIMAN STREET,BROOKLYN,Brooklyn,3,11208.0,40.67158,-73.87947,1017684.8946100001,183974.108694,0,3040530024,305,42,116400,BK82,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",CITY AGENCY PARKING,OUTDOOR PARKING,0,,City Owned,Public,NYC Police Department,NYPD,City,NYC Police Department,NYPD,dcp_colp,ADMINISTRATION OF GOVERNMENT,19.0,75,Local
682,b11e893e5520d350e3ba612fb0bfced7,75TH PRECINCT PARKING,510,SHEPHERD AVENUE,510 SHEPHERD AVENUE,BROOKLYN,Brooklyn,3,11208.0,40.6718916533,-73.88046274060001,1017409.35463,184087.275412,3089584,3040360034,305,42,116400,BK82,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",CITY AGENCY PARKING,OUTDOOR PARKING,0,,City Owned,Public,NYC Police Department,NYPD,City,NYC Police Department,NYPD,dcp_colp,ADMINISTRATION OF GOVERNMENT,19.0,75,Local
695,78a69d0f486c1c0b3e38980a6c7dc351,79 PRECINCT OFF-STREET PARKING,617,GREENE AVENUE,617 GREENE AVENUE,BROOKLYN,Brooklyn,3,11221.0,40.689424,-73.944278,999703.092298,190457.105191,0,3017950075,303,36,26300,BK75,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",CITY AGENCY PARKING,OUTDOOR PARKING,0,,City Owned,Public,NYC Police Department,NYPD,City,NYC Police Department,NYPD,dcp_colp,ADMINISTRATION OF GOVERNMENT,16.0,79,Local
696,34e985f383befde3859093c3a6d5e1ac,79TH PRECINCT PARKING,633,GREENE AVENUE,633 GREENE AVENUE,BROOKLYN,Brooklyn,3,11221.0,40.689492,-73.943676,999870.0258729999,190481.986348,0,3017950067,303,36,26300,BK75,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",CITY AGENCY PARKING,OUTDOOR PARKING,0,,City Owned,Public,NYC Police Department,NYPD,City,NYC Police Department,NYPD,dcp_colp,ADMINISTRATION OF GOVERNMENT,16.0,79,Local
740,f94f2a9a2e7818ce8858add13f7e236d,9 METROTECH CENTER,303,BRIDGE STREET,303 BRIDGE STREET,BROOKLYN,Brooklyn,3,11201.0,40.694499473899995,-73.9845803501,988525.926037,192301.710755,3058187,3020470011,302,33,1500,BK38,"OFFICES, TRAINING, AND TESTING",CITY GOVERNMENT OFFICES,AGENCY EXECUTIVE OFFICE,0,,City Leased,Public,NYC Fire Department,FDNY,City,NYC Fire Department,FDNY,dcp_colp,ADMINISTRATION OF GOVERNMENT,13.0,84,Regional
741,54f6c52717943de93222b9b1852c496c,9 ST BRIDGE OPERATORS QUARTERS,26,WEST 9 STREET,26 WEST 9 STREET,BROOKLYN,Brooklyn,3,11231.0,40.674048,-73.996813,985134.0379969999,184850.285049,0,3004800034,306,38,8500,BK33,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",MAINTENANCE AND GARAGES,MAINTENANCE,0,,City Owned,Public,NYC Department of Transportation,NYCDOT,City,NYC Department of Transportation,NYCDOT,dcp_colp,ADMINISTRATION OF GOVERNMENT,15.0,76,Regional
867,890a18d1b46d76475dfbb9b3745f44fc,ABE STARK SR CTR/R.E.D XANADU,10315,FARRAGUT ROAD,10315 FARRAGUT ROAD,BROOKLYN,Brooklyn,3,11236.0,40.6499845896,-73.8993562475,1012177.5128700001,176099.337157,3229152,3081520201,318,42,109800,BK82,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,18.0,69,Regional
868,e593a7a6db1859b03b56547c3d8db433,ABE STARK SR CTR/R.E.D XANADU,10315,FARRAGUT ROAD,10315 FARRAGUT ROAD,BROOKLYN,Brooklyn,3,11236.0,40.6499845896,-73.8993562475,1012177.5128700001,176099.337157,3229152,3081520201,318,42,109800,BK82,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,18.0,69,Regional
948,b18d6c1a15795a24a8f5c553c5d08ba5,ACCESSORY AREA FOR SHELTER,,,,BRONX,Bronx,2,10456.0,40.827736,-73.90513399999999,1010504.11771,240857.99861900002,0,2026130047,203,16,18500,BX35,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",CITY AGENCY PARKING,OUTDOOR PARKING - AGENCY VEHICLES,0,,City Owned,Public,NYC Department of Homeless Services,NYCDHS,City,NYC Department of Homeless Services,NYCDHS,dcp_colp,ADMINISTRATION OF GOVERNMENT,9.0,42,Local
949,9870953217a17dc5ad206c62480be842,ACCESSORY PARKING LOT DIST. 12,5601,19 AVENUE,5601 19 AVENUE,BROOKLYN,Brooklyn,3,11204.0,40.6226247762,-73.9825517287,989093.686167,166115.85761500002,3130960,3054950001,312,44,46800,BK88,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",CITY AGENCY PARKING,OUTDOOR PARKING - EMPLOYEES,0,,City Owned,Public,NYC Department of Sanitation,NYCDSNY,City,NYC Department of Sanitation,NYCDSNY,dcp_colp,ADMINISTRATION OF GOVERNMENT,20.0,66,Local
950,37cf4dbea266e2b5c20d31e8411f8480,ACCESSORY PARKING-DIST 8 GAR,1720,PACIFIC STREET,1720 PACIFIC STREET,BROOKLYN,Brooklyn,3,11213.0,40.676421000000005,-73.931613,1003219.10865,185722.225347,0,3013420031,308,36,30900,BK61,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",STORAGE,OUTDOOR STORAGE,0,,City Owned,Public,NYC Department of Sanitation,NYCDSNY,City,NYC Department of Sanitation,NYCDSNY,dcp_colp,ADMINISTRATION OF GOVERNMENT,16.0,77,Regional
1002,e613c78d4ec87f0900ce4d4580ae9eba,ACS,185,MARCY AVENUE,185 MARCY AVENUE,BROOKLYN,Brooklyn,3,11211.0,40.7078164292,-73.9579989141,995894.729979,197155.88971199997,3059752,3021510006,301,33,52900,BK72,"OFFICES, TRAINING, AND TESTING",CITY GOVERNMENT OFFICES,FIELD OFFICE-PUBLIC,0,,City Leased,Public,NYC Administration for Childrens Services,NYCACS,City,NYC Administration for Childrens Services,NYCACS,dcp_colp,ADMINISTRATION OF GOVERNMENT,14.0,90,Regional
1004,826ab0758bf0687080cbabaa6a84b5f1,ACS FIELD OFFICE,161-01,JAMAICA AVENUE,161-01 JAMAICA AVENUE,JAMAICA,Queens,4,11432.0,40.7044307945,-73.7984875865,1040121.7660299999,195983.874548,4442231,4097600001,412,24,44601,QN61,"OFFICES, TRAINING, AND TESTING",CITY GOVERNMENT OFFICES,FIELD OFFICE-PUBLIC,0,,City Leased,Public,NYC Administration for Childrens Services,NYCACS,City,NYC Administration for Childrens Services,NYCACS,dcp_colp,ADMINISTRATION OF GOVERNMENT,28.0,103,Regional
1005,dc44496799f7f17e887374da69fa4c6a,ACS HEADQUARTERS,150,WILLIAM STREET,150 WILLIAM STREET,NEW YORK,Manhattan,1,10038.0,40.709520869,-74.0057947009,982643.469997,197774.129928,1001280,1000930001,101,1,1501,MN25,"OFFICES, TRAINING, AND TESTING",CITY GOVERNMENT OFFICES,AGENCY EXECUTIVE OFFICE,0,,City Leased,Public,NYC Administration for Childrens Services,NYCACS,City,NYC Administration for Childrens Services,NYCACS,dcp_colp,ADMINISTRATION OF GOVERNMENT,2.0,1,Regional
1007,4e4798d5c5157d4917a6bf2a953be351,ACS-FIELD OFFICE/AGING-SR CTR,19,GRANT SQUARE,19 GRANT SQUARE,BROOKLYN,Brooklyn,3,11216.0,40.676746044299996,-73.9523230823,997474.505691,185836.842592,3030302,3012120006,308,36,31500,BK61,"OFFICES, TRAINING, AND TESTING",CITY GOVERNMENT OFFICES,FIELD OFFICE-PUBLIC,0,,City Leased,Public,NYC Administration for Childrens Services,NYCACS,City,NYC Administration for Childrens Services,NYCACS,dcp_colp,ADMINISTRATION OF GOVERNMENT,17.0,77,Regional
1061,c4840560c77249a0e009bad7a9e41566,ADJ BRONX TERMINAL MARKET,,,,,Manhattan,1,,40.820938,-73.932484,1002936.9297600001,238374.22491199998,0,2023560072,110,9,23600,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,dcp_colp,ADMINISTRATION OF GOVERNMENT,,0,Regional
1062,33e9f172239f2237a3027f13fc8d4f3c,ADJ BRONX TERMINAL MARKET,,,,,Manhattan,1,,40.820938,-73.932484,1002936.9297600001,238374.22491199998,0,2023560072,110,9,23600,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-WATERFRONT (ANY AGENCY),0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,,0,Regional
1063,ab67036e2b4a1d58f049ded51c891ff8,ADJ TO OAK POINT RAIL YARD,,,,,Bronx,2,,40.805927000000004,-73.89234599999999,1014052.95371,232916.29278800002,0,2026060200,202,17,9300,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-WATERFRONT (ANY AGENCY),0,,City Owned,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,dcp_colp,ADMINISTRATION OF GOVERNMENT,,0,Regional
1115,9b5d06437e9260933fb405799aca88fa,AF-SITE 2  UNDER BRIDGE SITE 9,222,SOUTH STREET,222 SOUTH STREET,NEW YORK,Manhattan,1,10002.0,40.709957,-73.992974,986197.8841290001,197933.050608,1003204,1002490001,103,1,800,MN27,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",STORAGE,COMBINED MAINTENANCE/STORAGE FACILITY,0,,City Owned,Public,NYC Department of Sanitation,NYCDSNY,City,NYC Department of Sanitation,NYCDSNY,dcp_colp,ADMINISTRATION OF GOVERNMENT,2.0,5,Regional
1171,c8c0cb3882a469fe940435fd7ed8705f,AGENCY PARKING/SANITATION,59-07,59 STREET,59-07 59 STREET,MASPETH,Queens,4,11378.0,40.734441,-73.906324,1010211.13522,206867.12931400002,0,4026830001,405,30,52500,QN30,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",CITY AGENCY PARKING,OUTDOOR PARKING - AGENCY VEHICLES,0,,City Leased,Public,NYC Department of Sanitation,NYCDSNY,City,NYC Department of Sanitation,NYCDSNY,dcp_colp,ADMINISTRATION OF GOVERNMENT,24.0,108,Local
1285,5ce335e46d6c5f1c084ed890b2307436,AKA 220 CHURCH STREET,44,WORTH STREET,44 WORTH STREET,NEW YORK,Manhattan,1,10013.0,40.7170877381,-74.0066935579,982394.480433,200530.98793099998,1001622,1001480015,101,1,3300,MN24,"OFFICES, TRAINING, AND TESTING",CITY GOVERNMENT OFFICES,OFFICE,0,,City Leased,Public,NYC Department of Design and Construction,NYCDDC,City,NYC Department of Design and Construction,NYCDDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,2.0,1,Regional
1358,a52d1e3f51911ee1bdae1afed0d0f45f,ALEXANDRIA CENTER,498,1 AVENUE,498 1 AVENUE,NEW YORK,Manhattan,1,10016.0,40.739922,-73.974328,991364.090684,208851.191668,1087989,1009627502,106,4,6200,MN20,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,2.0,13,Regional
1359,1affff10df01d6dea31b26a17a5363b0,ALEXANDRIA CENTER,498,1 AVENUE,498 1 AVENUE,NEW YORK,Manhattan,1,10016.0,40.739922,-73.974328,991364.090684,208851.191668,1087989,1009627502,106,4,6200,MN20,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Health and Hospitals Corporation,NYCHHC,City,NYC Health and Hospitals Corporation,NYCHHC,dcp_colp,ADMINISTRATION OF GOVERNMENT,2.0,13,Regional
1372,8f0c9d5a5625786d39dd9a1c9bb45502,ALICE AUSTEN HOUSE AND PARK,200,EDGEWATER STREET,200 EDGEWATER STREET,STATEN ISLAND,Staten Island,5,10305.0,40.616883876799996,-74.0649777629,966210.4515770001,164030.50499400002,5042102,5028200140,501,49,600,SI37,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,31.0,120,Regional
1457,07589a9838890248ebb345015f4fd80b,ALLEY POND PARK,75-05,WINCHESTER BOULEVARD,75-05 WINCHESTER BOULEVARD,QUEENS VILLAGE,Queens,4,11427.0,40.738254,-73.736693,1057217.97976,208352.110694,0,4078600001,413,23,156700,QN43,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",STORAGE,COMBINED MAINTENANCE/STORAGE FACILITY,0,,City Owned,Public,NYC Department of Sanitation,NYCDSNY,City,NYC Department of Sanitation,NYCDSNY,dcp_colp,ADMINISTRATION OF GOVERNMENT,26.0,105,Regional
1547,7f8e9b32a62a14df621a490af1872db7,AMAREN REALTY COMPANY,1165,ROCKAWAY AVENUE,1165 ROCKAWAY AVENUE,BROOKLYN,Brooklyn,3,11236.0,40.6514984552,-73.90576827609999,1010397.65422,176648.900667,3083086,3036440200,318,42,109800,BK82,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,18.0,69,Regional
1583,4e0b1fa1a5a482141afaaed0f1189754,AMERICAN BUS DEPOT-126TH DEPOT,235,EAST 128 STREET,235 EAST 128 STREET,NEW YORK,Manhattan,1,10035.0,40.805411242699996,-73.93265116239999,1002895.01226,232717.238355,1081567,1017930007,111,8,24200,MN34,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",CITY AGENCY PARKING,OUTDOOR PARKING - AGENCY VEHICLES,0,,City Owned,Public,Metropolitan Transportation Authority,MTA,State,Metropolitan Transportation Authority,MTA,dcp_colp,ADMINISTRATION OF GOVERNMENT,5.0,25,Local
1675,02ee79ac5e3a509568f7cfba0b3b1d6d,AMSTERDAM BUS DEPOT,1381,AMSTERDAM AVENUE,1381 AMSTERDAM AVENUE,NEW YORK,Manhattan,1,10027.0,40.8144881306,-73.9544890038,996847.6548459999,236020.37626999998,1059584,1019680001,109,7,21303,MN06,"CITY AGENCY PARKING, MAINTENANCE, AND STORAGE",MAINTENANCE AND GARAGES,GARAGE,0,,City Owned,Public,Metropolitan Transportation Authority,MTA,State,Metropolitan Transportation Authority,MTA,dcp_colp,ADMINISTRATION OF GOVERNMENT,5.0,26,Regional
1678,ba9b67a23205c83a65ac7c14cb3cd4be,AMSTERDAM JOB CENTER,400,8 AVENUE,400 8 AVENUE,NEW YORK,Manhattan,1,10001.0,40.7493637969,-73.99511012229999,985604.8653889999,212290.135181,1014306,1007790075,105,3,9500,MN17,"OFFICES, TRAINING, AND TESTING",CITY GOVERNMENT OFFICES,FIELD OFFICE-PUBLIC,0,,City Leased,Public,NYC Human Resources Administration/Department of Social Services,NYCHRA/DSS,City,NYC Human Resources Administration,NYCHRA,dcp_colp,ADMINISTRATION OF GOVERNMENT,2.0,14,Regional
1706,51482516d6df1e73d865311fdaa0078f,ANHEUSER-BUSCH/ HUNTS PT INDPK,550,FOOD CENTER DRIVE,550 FOOD CENTER DRIVE,BRONX,Bronx,2,10474.0,40.8052019903,-73.8702776728,1020162.74066,232660.424264,2117759,2027810520,202,17,11700,BX27,OTHER PROPERTY,PROPERTIES LEASED OR LICENSED TO NON-PUBLIC ENTITIES,IN USE-TENANTED,0,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,City,NYC Economic Development Corporation,NYCEDC,dcp_colp,ADMINISTRATION OF GOVERNMENT,8.0,41,Regional
1707,7b5dce504ac52f945ff0f94aa8e85562,ANHEUSER-BUSCH/ HUNTS PT INDPK,550,FOOD CENTER DRIVE,550 FOOD CENTER DRIVE,BRONX,Bronx,2,10474.0,40.8052019903,-73.8702776728,1020162.74066,232660.424264,2117759,2027810520,202,17,11700,BX27,OTHER PROPERTY,MISCELLANEOUS USE,NO USE,0,,City Owned,Public,NYC Department of Small Business Services,NYCSBS,City,NYC Department of Small Business Services,NYCSBS,dcp_colp,ADMINISTRATION OF GOVERNMENT,8.0,41,Regional
