,block,schooldist,council,zipcode,bldgclass,landuse,lotarea,bldgarea,numfloors,unitstotal,assesstot,yearbuilt,longitude,latitude,Cluster
796477,4,2.0,1.0,10004.0,RC,5.0,111382.0,1888126.0,50.0,52.0,176604299.0,1969.0,-74.01202070000001,40.702153100000004,2
796480,28,2.0,1.0,10005.0,O4,5.0,3945.0,95325.0,26.0,32.0,3935250.0,1931.0,-74.00885090000001,40.7051314,0
796486,16,2.0,1.0,10281.0,O4,5.0,103028.0,2084079.0,34.0,1.0,193659300.0,1986.0,-74.01588259999998,40.714032,0
796487,16,2.0,1.0,10280.0,O4,5.0,199346.0,2267925.0,44.0,1.0,306092700.0,1987.0,-74.015305,40.71245379999999,2
796746,675,2.0,3.0,10001.0,D7,4.0,41968.0,940914.0,60.0,938.0,44037000.0,2020.0,-74.00498809999999,40.7532335,2
796758,675,2.0,3.0,10001.0,D7,4.0,17281.0,316939.0,45.0,278.0,8390700.0,2020.0,-74.0047571,40.753401000000004,2
796815,815,2.0,4.0,10018.0,O4,5.0,19207.0,404413.0,29.0,4.0,108867150.0,2015.0,-73.9855843,40.753375399999996,0
796831,839,2.0,4.0,10018.0,RC,5.0,28638.0,608800.0,30.0,58.0,144682746.0,1990.0,-73.9833363,40.750811600000006,0
796832,839,2.0,4.0,10018.0,RM,4.0,13990.0,327019.0,46.0,376.0,49020934.0,2001.0,-73.9857073,40.7519702,2
796841,841,2.0,4.0,10018.0,O4,5.0,32834.0,616352.0,29.0,17.0,127350900.0,1902.0,-73.982477,40.752049299999996,0
796850,865,2.0,4.0,10016.0,RM,4.0,4905.0,97000.0,33.0,95.0,10857600.0,2005.0,-73.98339449999999,40.7490604,0
796908,920,2.0,4.0,10158.0,O4,5.0,48285.0,898734.0,43.0,40.0,103240800.0,1963.0,-73.9750755,40.748949100000004,0
796909,939,2.0,2.0,10016.0,D6,4.0,30365.0,366200.0,36.0,370.0,40741650.0,1974.0,-73.9756836,40.7442859,0
796960,1117,3.0,6.0,10023.0,D7,4.0,30627.0,377564.0,30.0,235.0,74141100.0,2005.0,-73.9816954,40.7724344,0
796961,1113,3.0,3.0,10023.0,RM,4.0,31349.0,521228.0,44.0,342.0,94049991.0,1960.0,-73.98162049999999,40.7691078,0
796962,1114,3.0,3.0,10023.0,D4,3.0,16067.0,247113.0,30.0,150.0,27983250.0,1974.0,-73.98313279999999,40.7707301,0
796966,1118,3.0,6.0,10023.0,RM,4.0,5063.0,55339.0,26.0,27.0,7947002.0,1986.0,-73.979901,40.772642700000006,0
796987,1118,3.0,6.0,10023.0,D6,4.0,2510.0,38353.0,39.0,128.0,1030950.0,2019.0,-73.9800237,40.7726949,0
797007,1139,3.0,6.0,10023.0,RM,4.0,5884.0,64717.0,27.0,79.0,10627215.0,1985.0,-73.982637,40.7752753,0
797046,1166,3.0,6.0,10023.0,H3,5.0,9116.0,249505.0,27.0,67.0,26757450.0,1927.0,-73.9810035,40.780652,0
797144,1276,2.0,4.0,10017.0,O4,5.0,11250.0,138883.0,27.0,96.0,15012450.0,1917.0,-73.9791599,40.75245220000001,0
797152,1310,2.0,4.0,10022.0,O4,5.0,27950.0,666996.0,43.0,0.0,106938900.0,1957.0,-73.9710356,40.7604294,0
797155,1307,2.0,4.0,10022.0,RC,5.0,25100.0,373078.0,30.0,4.0,67724550.0,1966.0,-73.96996120000001,40.757558200000005,0
797162,1316,2.0,4.0,10017.0,O4,5.0,37657.0,672462.0,33.0,1.0,90886500.0,1960.0,-73.9725233,40.750392299999994,0
797168,1321,2.0,4.0,10017.0,O4,5.0,14018.0,286212.0,40.0,40.0,35058600.0,1980.0,-73.9714064,40.754218200000004,0
797171,1323,2.0,4.0,10022.0,O4,5.0,24975.0,597553.0,29.0,64.0,59459850.0,1980.0,-73.9705397,40.7553872,0
797185,1325,2.0,4.0,10022.0,H2,5.0,5021.0,84420.0,28.0,207.0,14178600.0,2012.0,-73.9694382,40.7566495,0
797187,1326,2.0,4.0,10022.0,O4,5.0,33932.0,634175.0,29.0,29.0,107022150.0,1982.0,-73.96919609999999,40.757217600000004,0
797190,1328,2.0,4.0,10022.0,D4,3.0,22594.0,406179.0,29.0,450.0,37657800.0,1977.0,-73.96679540000001,40.757848200000005,0
797191,1329,2.0,4.0,10022.0,O4,5.0,64768.0,1323432.0,46.0,55.0,232600500.0,1970.0,-73.967589,40.7589628,2
797214,1338,2.0,4.0,10017.0,R4,3.0,10318.0,101315.0,30.0,166.0,13723650.0,1977.0,-73.9692385,40.751335600000004,0
797226,1350,2.0,5.0,10022.0,D4,3.0,34926.0,539027.0,45.0,374.0,55290150.0,1968.0,-73.96460350000001,40.7594835,2
797235,1373,2.0,5.0,10044.0,RD,3.0,21930.0,266963.0,26.0,353.0,27045902.0,2015.0,-73.9550947,40.7556018,0
797356,1405,2.0,4.0,10021.0,D4,3.0,7029.0,115525.0,30.0,29.0,14616000.0,1969.0,-73.9641358,40.7700917,0
797400,1492,2.0,4.0,10075.0,RM,4.0,7885.0,101390.0,27.0,51.0,18507156.0,1987.0,-73.96123270000001,40.7770542,0
797446,1516,2.0,4.0,10128.0,RM,4.0,30883.0,436090.0,38.0,199.0,35109900.0,1972.0,-73.95559759999999,40.780796,0
797455,1516,2.0,4.0,10128.0,D4,3.0,6057.0,114000.0,30.0,109.0,10975050.0,1973.0,-73.9562548,40.7808703,0
797521,1557,2.0,5.0,10128.0,RC,5.0,8176.0,97249.0,31.0,110.0,9305552.0,1989.0,-73.9475979,40.782974700000004,0
798774,1374,2.0,4.0,10022.0,D4,3.0,12500.0,314509.0,38.0,175.0,43590600.0,1927.0,-73.9725428,40.7643081,0
799237,1514,2.0,5.0,10028.0,D6,4.0,44425.0,651162.0,35.0,460.0,45891000.0,1967.0,-73.95473249999999,40.7786685,0
799474,87,13.0,33.0,11201.0,H8,8.0,21175.0,363100.0,28.5,1.0,18192600.0,1992.0,-73.9871575,40.6995839,1
801109,16,2.0,1.0,10282.0,D8,3.0,10292.0,357000.0,42.0,342.0,38525400.0,1998.0,-74.01467149999999,40.71826179999999,0
801120,72,2.0,1.0,10038.0,H2,5.0,3020.0,70044.0,31.0,1.0,9900000.0,2012.0,-74.0049557,40.7058975,0
801313,47,2.0,1.0,10005.0,RB,5.0,49614.0,1736513.0,41.0,2.0,130661550.0,1915.0,-74.0105213,40.7082192,0
801334,1419,2.0,4.0,10065.0,RM,4.0,46191.0,458574.0,50.0,296.0,72773104.0,1987.0,-73.9635575,40.764775,2
801531,1262,2.0,4.0,10036.0,RC,5.0,24000.0,488441.0,36.0,103.0,96555155.0,2009.0,-73.98082609999999,40.757184499999994,0
801535,1337,2.0,4.0,10017.0,RC,5.0,17556.0,586305.0,39.0,40.0,44412300.0,1977.0,-73.96919559999999,40.7505095,0
802352,993,2.0,4.0,10036.0,H2,5.0,3950.0,68470.0,26.0,1.0,10630800.0,2014.0,-73.98577540000001,40.754424,0
802359,763,2.0,3.0,10018.0,H3,5.0,3757.0,74128.0,36.0,1.0,14659200.0,2006.0,-73.9930734,40.756387100000005,0
803166,435,30.0,26.0,11101.0,D6,4.0,48550.0,731391.0,41.0,711.0,70494300.0,2010.0,-73.9428573,40.7486796,3
806409,1009,2.0,4.0,10019.0,H2,5.0,6025.0,128433.0,29.0,1.0,22627350.0,2012.0,-73.97847390000001,40.7645537,0
812615,1267,2.0,4.0,10019.0,O4,5.0,37557.0,582428.0,33.0,8.0,121568850.0,1947.0,-73.9777173,40.7600494,0
817038,1367,2.0,5.0,10022.0,D4,3.0,46763.0,967300.0,38.0,636.0,97752150.0,1969.0,-73.96312490000001,40.7570978,0
820517,1403,,,,Z9,,0.0,0.0,28.0,0.0,900.0,0.0,,,0
820671,1466,2.0,5.0,10021.0,RM,4.0,33204.0,319152.0,44.0,200.0,47519097.0,1990.0,-73.9550257,40.7668525,0
821001,945,2.0,4.0,10016.0,RM,4.0,47696.0,684088.0,32.0,588.0,74340681.0,1967.0,-73.97283829999999,40.7480017,0
821241,1278,2.0,4.0,10175.0,O4,5.0,19047.0,408911.0,37.0,57.0,55565100.0,1929.0,-73.9798199,40.7541706,0
821244,1289,2.0,4.0,10022.0,O4,5.0,13175.0,331020.0,42.0,86.0,42410250.0,1931.0,-73.97368540000001,40.7597302,0
824872,1320,2.0,4.0,10017.0,RM,4.0,4519.0,53839.0,32.0,49.0,9393743.0,1985.0,-73.9713057,40.7533426,0
826139,801,2.0,3.0,10010.0,D6,4.0,9875.0,227896.0,33.0,228.0,31880700.0,2001.0,-73.9918728,40.744839899999995,0
826449,860,,,,D6,4.0,2469.0,407521.0,56.0,201.0,0.0,2017.0,,,2
828185,5141,11.0,12.0,10475.0,D4,3.0,5048550.0,13540113.0,33.0,10948.0,204495300.0,1969.0,-73.8283619,40.875012700000006,0
830237,51,2.0,1.0,10006.0,D8,3.0,9086.0,455815.0,71.0,441.0,35993633.0,2016.0,-74.0127686,40.7091027,2
833760,1209,3.0,6.0,10025.0,D1,3.0,32026.0,308302.0,32.0,250.0,8078400.0,1969.0,-73.967338,40.7923552,0
833905,1426,2.0,4.0,10021.0,D6,4.0,15000.0,395382.0,35.0,866.0,55342800.0,1979.0,-73.9604321,40.769316499999995,0
836009,1370,2.0,5.0,10022.0,D4,3.0,8741.0,129255.0,36.0,76.0,13691250.0,1988.0,-73.96125759999998,40.7590652,0
836436,1137,,,,P9,8.0,28456.0,447870.0,29.0,351.0,55665900.0,1948.0,,,0
836448,1475,2.0,5.0,10065.0,I4,8.0,42035.0,504420.0,26.0,0.0,68760900.0,1987.0,,,0
836453,1280,2.0,4.0,10017.0,O4,5.0,60700.0,916553.0,38.0,1.0,172276200.0,1990.0,,,0
836646,1480,2.0,5.0,10065.0,I9,8.0,275925.0,2230742.0,27.0,1.0,231855300.0,1956.0,-73.9541429,40.7644532,0
836900,2324,14.0,33.0,11249.0,D8,3.0,51680.0,589750.0,40.0,554.0,67132800.0,2017.0,-73.96331090000001,40.720858899999996,1
836932,133,13.0,35.0,11201.0,RM,4.0,11832.0,304647.0,40.0,373.0,32171886.0,2005.0,-73.9835738,40.695049100000006,1
837137,1012,2.0,3.0,10036.0,H2,5.0,8295.0,141335.0,30.0,1.0,17749800.0,2013.0,-73.98861579999999,40.755615500000005,0
837159,1276,2.0,4.0,10017.0,O4,5.0,7947.0,163763.0,33.0,2.0,31687200.0,1971.0,-73.98075870000001,40.7529987,0
837314,2049,13.0,35.0,11201.0,D7,4.0,42942.0,629064.0,42.0,632.0,58383450.0,2011.0,-73.9828853,40.6940773,1
839472,1346,2.0,4.0,10022.0,D4,3.0,24809.0,300080.0,34.0,367.0,31813200.0,1977.0,-73.96639880000001,40.7569533,0
841008,146,13.0,33.0,11201.0,RM,4.0,11943.0,160577.0,28.0,152.0,16098300.0,2016.0,-73.9837804,40.690792,1
842007,1288,2.0,4.0,10022.0,O4,5.0,17071.0,366879.0,38.0,30.0,61022700.0,1971.0,-73.97531690000001,40.75981289999999,0
845270,929,2.0,2.0,10010.0,D4,3.0,104861.0,927591.0,27.0,522.0,66332250.0,1970.0,-73.97955429999999,40.737748700000004,0
845334,16,2.0,1.0,10004.0,Z9,,2499209.0,4000.0,27.0,196.0,155332350.0,1989.0,-74.01658559999998,40.712618299999995,0
845434,826,2.0,3.0,10010.0,D6,4.0,25181.0,296400.0,29.0,306.0,37278000.0,1999.0,-73.99173940000001,40.7436898,0
845489,1156,3.0,6.0,10023.0,D6,4.0,36166.0,219794.0,27.0,176.0,18780750.0,1977.0,-73.98700579999999,40.7746583,0
848858,2457,14.0,34.0,11211.0,H9,5.0,9262.0,112041.0,26.0,257.0,1405800.0,2019.0,-73.962891,40.710371,1
853646,1269,2.0,4.0,10019.0,D6,4.0,6778.0,227951.0,73.0,184.0,34887150.0,2015.0,-73.9780993,40.76193789999999,2
853648,1270,2.0,4.0,10019.0,O4,5.0,27382.0,517199.0,34.0,32.0,81416700.0,1966.0,-73.9777778,40.76257460000001,0
853929,859,2.0,4.0,10016.0,RM,4.0,7404.0,202855.0,55.0,139.0,38836357.0,2005.0,-73.98551390000002,40.7451275,2
855445,1546,2.0,5.0,10028.0,D6,4.0,17988.0,268750.0,31.0,264.0,31336650.0,1977.0,-73.952651,40.77602720000001,0
