,uid,facname,number,street,address,city,borough,borocode,postcode,latitude,longitude,xcoord,ycoord,bin,bbl,community board,council district,census tract,nta,facgroup,facsubgrp,factype,capacity,captype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,facdomain,schooldist,policeprct,servarea
170,838d8d6c3c41a1cc92c4d7e12be12a52,137 ST. YARD,,,,NEW YORK,Manhattan,1,10031.0,40.821988,-73.954204,996925.116683,238752.889722,0,1020860036,109,7,22301,MN06,TRANSPORTATION,RAIL YARDS AND MAINTENANCE,NYCT SUBWAY YARD,0,,,Public,Metropolitan Transportation Authority,MTA,State,Metropolitan Transportation Authority,MTA,dcp_sfpsd,CORE INFRASTRUCTURE AND TRANSPORTATION,6.0,30,Regional
172,383901db3758cb74871544e7afe0674b,138 ST SUB STATION,,,,BRONX,Bronx,2,10451.0,40.812318,-73.93034300000001,1003532.00828,235234.114046,0,2023230130,201,8,5100,BX39,TRANSPORTATION,RAIL YARDS AND MAINTENANCE,TRANSIT SUBSTATION,0,,City Owned,Public,Metropolitan Transportation Authority,MTA,State,Metropolitan Transportation Authority,MTA,dcp_colp,CORE INFRASTRUCTURE AND TRANSPORTATION,7.0,40,Regional
175,b9e87cdb4c3ede7f3a9c4249b5b33516,"1411 BROADWAY GARAGE, LLC",1411,BROADWAY,1411 BROADWAY,NEW YORK,Manhattan,1,10018.0,40.7542103337,-73.987566399,987694.795756,214056.09179,1015275,1008150001,105,3,11300,MN17,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,"1411 Broadway Garage, Llc",Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,14,Local
176,71521ab6b0c36bb373b6b2140f4fb72e,142 WEST 57TH STREET PARKING CORP.,146,WEST 57 STREET,146 WEST 57 STREET,NEW YORK,Manhattan,1,10019.0,40.764719,-73.97929,989986.911236,217885.17639,1085969,1010097501,105,4,13700,MN17,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,142 West 57th Street Parking Corp.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,18,Local
177,8010fa58db5d0f0d35c7713763b37feb,1430 INWOOD LLC,1430,INWOOD AVENUE,1430 INWOOD AVENUE,BRONX,Bronx,2,10452.0,40.841146311100005,-73.9182396448,1006872.57794,245740.21271999998,2008307,2028570071,204,16,21900,BX26,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,1430 Inwood Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,9.0,44,Local
178,684329c25de992838f95c4abeeca0429,145 BRADHURST GARAGE CORP.,68,BRADHURST AVENUE,68 BRADHURST AVENUE,NEW YORK,Manhattan,1,10039.0,40.823391,-73.942262,1000230.00781,239266.006728,1087463,1020457501,110,9,25900,MN03,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,145 Bradhurst Garage Corp.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,5.0,32,Local
179,d10a45c7777371f429b9febb8e84103d,145TH STREET AUTO CTR INC.,150,WEST 145 STREET,150 WEST 145 STREET,NEW YORK,Manhattan,1,10039.0,40.820850528499996,-73.9382146012,1001350.8493299999,238341.185277,1060174,1020130050,110,9,23200,MN03,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,145th Street Auto Ctr Inc.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,5.0,32,Local
180,46d3faba060612ff126a081ad380d6ec,145TH STREET BRIDGE,,145 STREET BRIDGE,,NEW YORK,Manhattan,1,10039.0,40.8194788624,-73.9330669483,1002775.98885,237842.48466599997,1797012,1240009999,110,9,21000,MN34,TRANSPORTATION,OTHER TRANSPORTATION,BRIDGE HOUSE,0,,,Public,NYC Department of Transportation,NYCDOT,City,NYC Department of Transportation,NYCDOT,dot_bridgehouses,CORE INFRASTRUCTURE AND TRANSPORTATION,,0,Regional
184,55dc6de68fa1becbce3a97bd120f0a79,147-36 94TH AVENUE PARKING CORP.,147-36,94 AVENUE,147-36 94 AVENUE,JAMAICA,Queens,4,11435.0,40.699267,-73.805657,1038138.13621,194098.063323,4214012,4099997501,412,27,20800,QN61,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,147-36 94th Avenue Parking Corp.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,28.0,103,Local
185,48b7833d2dde710c5b6f376a572fadec,147TH STREET YARD,,,,NEW YORK,Manhattan,1,10039.0,40.822520000000004,-73.93485600000001,1002279.9843100001,238950.10757399997,0,1020160001,110,9,23600,MN03,TRANSPORTATION,RAIL YARDS AND MAINTENANCE,TRANSIT YARD,0,,City Owned,Public,Metropolitan Transportation Authority,MTA,State,Metropolitan Transportation Authority,MTA,dcp_colp,CORE INFRASTRUCTURE AND TRANSPORTATION,5.0,32,Regional
186,a870eb0c8bd3cddf96f81123c97606d6,148 ST.,100,WEST 147 STREET,100 WEST 147 STREET,NEW YORK,Manhattan,1,10039.0,40.821966197600005,-73.936786828,1001745.73239,238747.94578200002,1060196,1020150006,110,9,23400,MN03,TRANSPORTATION,RAIL YARDS AND MAINTENANCE,NYCT MAINTENANCE AND OTHER FACILITY,0,,City Owned,Public,Metropolitan Transportation Authority,MTA,State,Metropolitan Transportation Authority,MTA,dcp_sfpsd,CORE INFRASTRUCTURE AND TRANSPORTATION,5.0,32,Regional
187,73f69065a0509340e5657a8daa1f02b7,148 ST.,,,,NEW YORK,Manhattan,1,10039.0,40.822531,-73.934813,1002291.88249,238954.124125,0,1020160001,110,9,23600,MN03,TRANSPORTATION,RAIL YARDS AND MAINTENANCE,NYCT SUBWAY YARD,0,,City Owned,Public,Metropolitan Transportation Authority,MTA,State,Metropolitan Transportation Authority,MTA,dcp_sfpsd,CORE INFRASTRUCTURE AND TRANSPORTATION,5.0,32,Regional
188,960dce05715a45f8db1a28c26f396f25,149 KENT AVENUE PARKING CORP,149,KENT AVENUE,149 KENT AVENUE,BROOKLYN,Brooklyn,3,11249.0,40.718984000000006,-73.962085,994760.108593,201224.057822,3424736,3023337501,301,33,55500,BK73,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,149 Kent Avenue Parking Corp,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,14.0,94,Local
189,7e7c677bee87710802439a6e3e802bb8,14TH AND 8TH AVE. LLC,85,8 AVENUE,85 8 AVENUE,NEW YORK,Manhattan,1,10011.0,40.740345,-74.002605,983528.120566,209004.272255,1076128,1007387501,104,3,8300,MN13,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,14th And 8th Ave. Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,10,Local
193,389303339c920769767f0c5b392dd594,15 CPW GARAGE LLC,1880,BROADWAY,1880 BROADWAY,NEW YORK,Manhattan,1,10023.0,40.769859999999994,-73.98139300000001,989403.957887,219758.08225799998,1087510,1011147503,107,3,14500,MN14,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,15 Cpw Garage Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,3.0,20,Local
196,5b7d3f6a0092eff46e23b8aace1372ff,15 WEST 72ND STREET CORP.,15,WEST 72 STREET,15 WEST 72 STREET,NEW YORK,Manhattan,1,10023.0,40.7770554045,-73.9770210509,990614.257529,222379.89633299998,1028636,1011250024,107,6,15700,MN14,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,15 West 72nd Street Corp.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,3.0,20,Local
197,eec4590232cebc89a6d85f20cc1438e3,150 EAST 18TH STREET PARKING CORP,196,THIRD AVENUE,196 THIRD AVENUE,NEW YORK,Manhattan,1,10003.0,40.7357841763,-73.9858455486,988172.651343,207342.926243,1017857,1008730040,106,2,5000,MN21,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,150 East 18th Street Parking Corp,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,13,Local
198,a8d31dc4c5ead428d4bd8c035b651fc2,1501 GARAGE MANAGEMENT CORP.,1501,LEXINGTON AVENUE,1501 LEXINGTON AVENUE,NEW YORK,Manhattan,1,10029.0,40.7862026297,-73.95019619989999,998041.78194,225715.626702,1087218,1016240045,111,5,15802,MN33,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,1501 Garage Management Corp.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,23,Local
200,18f9faec1d681e7548b103044dfbeabb,1509 NEWKIRK AVENUE,1509,NEWKIRK AVENUE,1509 NEWKIRK AVENUE,BROOKLYN,Brooklyn,3,11226.0,40.635940999999995,-73.963062,994502.040298,170968.992772,0,3052010038,314,40,52000,BK42,TRANSPORTATION,OTHER TRANSPORTATION,TRANSPORTATION FACILITY,0,,City Owned,Public,Metropolitan Transportation Authority,MTA,State,Metropolitan Transportation Authority,MTA,dcp_colp,CORE INFRASTRUCTURE AND TRANSPORTATION,22.0,70,Regional
201,cc990d9e63f6da72154c7b52e46a5747,1510 LEX GARAGE CORP,1510,LEXINGTON AVENUE,1510 LEXINGTON AVENUE,NEW YORK,Manhattan,1,10029.0,40.787034255100004,-73.95053524069999,997947.7229209999,226018.563039,1088689,1016250016,111,5,15802,MN33,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,1510 Lex Garage Corp,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,23,Local
202,5bd7132a78d087cb2fb08ace62e868fc,1545 PARKING LLC,1545,JEROME AVENUE,1545 JEROME AVENUE,BRONX,Bronx,2,10452.0,40.8437193023,-73.915743732,1007562.27949,246678.303937,2115197,2028590051,204,14,20900,BX63,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,1545 Parking Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,9.0,44,Local
203,9bfc2dede2208d6a0eabbe7a4a31dffc,154TH ST PUMPING STATION,,,,FLUSHING,Queens,4,11357.0,40.794888,-73.806675,1037778.97578,228935.154027,0,4045310398,407,19,98700,QN49,WATER AND WASTEWATER,WASTEWATER AND POLLUTION CONTROL,WASTEWATER PUMPING STATION,0,,City Owned,Public,NYC Department of Environmental Protection,NYCDEP,City,NYC Department of Environmental Protection,NYCDEP,dcp_colp,CORE INFRASTRUCTURE AND TRANSPORTATION,25.0,109,Regional
204,463b1a8bcf3bfe85e033709f24a87e5a,155 EAST 55TH STREET PARKING CORP,155,EAST 55 STREET,155 EAST 55 STREET,NEW YORK,Manhattan,1,10022.0,40.7594509132,-73.9690646644,992820.1260200001,215966.674416,1036515,1013100027,106,4,10000,MN19,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE AND PARKING LOT,0,,,Non-public,155 East 55th Street Parking Corp,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,17,Local
205,299e034c1184630b4b5ebf310bc1a016,155TH STREET AUTO CENTER INC,3740,BROADWAY,3740 BROADWAY,NEW YORK,Manhattan,1,10032.0,40.8329351287,-73.9452380567,999404.158007,242742.752917,1062677,1021140001,112,7,24100,MN36,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,155th Street Auto Center Inc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,6.0,33,Local
207,69e15fd21bf99e3e8ae2efdec9929b07,157-53 PARKING CORP,153,EAST 57 STREET,153 EAST 57 STREET,NEW YORK,Manhattan,1,10022.0,40.7607861111,-73.9680493666,993101.2201469999,216453.23164800002,1036911,1013120028,106,4,11203,MN19,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,157-53 Parking Corp,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,17,Local
208,6e125272c28e018c21ba970bf4ccd7a8,157-53 PARKING CORP,157,EAST 57 STREET,157 EAST 57 STREET,NEW YORK,Manhattan,1,10022.0,40.7605793018,-73.96771682800001,993193.370416,216377.91801599998,1036912,1013120033,106,4,11203,MN19,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE AND PARKING LOT,0,,,Non-public,157-53 Parking Corp,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,17,Local
209,d3eaeb7382c5a94c6194ded09f156e3f,1578 WILLIAMSBRIDGE ROAD LLC,1578,WILLIAMSBRIDGE ROAD,1578 WILLIAMSBRIDGE ROAD,BRONX,Bronx,2,10461.0,40.8467932415,-73.8483052274,1026219.41526,247823.38416,2044276,2040880010,211,13,28600,BX37,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE AND PARKING LOT,0,,,Non-public,1578 Williamsbridge Road Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,11.0,49,Local
210,ee5893e2f26331effbac8929313e7abf,158TH NY CORP,85,EAST 158 STREET,85 EAST 158 STREET,BRONX,Bronx,2,10451.0,40.8267294307,-73.9261673349,1004683.46355,240485.663583,2002986,2024830068,204,8,6300,BX63,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE AND PARKING LOT,0,,,Non-public,158th Ny Corp,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,7.0,44,Local
211,6a6eea08bc5f897104fcbd612d38e9ba,159 WEST 53RD PARKING CORP,159,WEST 53 STREET,159 WEST 53 STREET,NEW YORK,Manhattan,1,10019.0,40.762997999999996,-73.981279,989436.0690809999,217258.035389,1023166,1010067501,105,4,13100,MN17,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,159 West 53rd Parking Corp,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,18,Local
213,7977a9d39fa73cddf0c1def3d67fcb12,160 EAST 84TH STREET ASSOCIATES LLC,160,EAST 84 STREET,160 EAST 84 STREET,NEW YORK,Manhattan,1,10028.0,40.7774628473,-73.9555095139,996572.024288,222530.63586100002,1047654,1015120040,108,5,14000,MN40,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,160 East 84th Street Associates Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,19,Local
214,7c23d929c9c4907d97626632e8655d0a,160 PARKING CORP.,160,EAST 65 STREET,160 EAST 65 STREET,NEW YORK,Manhattan,1,10065.0,40.7651347704,-73.9644096675,994108.8749549999,218037.97990700003,1042369,1013990033,108,4,12000,MN40,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,160 Parking Corp.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,19,Local
216,b5ac17b63e86a0c1e910a87393ba68f4,162 PARKING OPS LLC,528,WEST 162 STREET,528 WEST 162 STREET,NEW YORK,Manhattan,1,10032.0,40.8364215022,-73.94139697,1000466.2439700001,244013.655406,1062863,1021200018,112,7,24500,MN36,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,162 Parking Ops Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,6.0,33,Local
217,26db9b10579a7d870429d66af87e369a,165 E 77 ST. GARAGE CORP.,165,EAST 77 STREET,165 EAST 77 STREET,NEW YORK,Manhattan,1,10075.0,40.773575181,-73.9590988596,995578.585435,221113.744094,1043197,1014120025,108,4,14000,MN40,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,165 E 77 St. Garage Corp.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,19,Local
218,c991c7e88a942bbb8dbc6e72c0171dca,165 EAST PARKING CORP.,165,EAST 72 STREET,165 EAST 72 STREET,NEW YORK,Manhattan,1,10021.0,40.7700955994,-73.9607341997,995126.205724,219845.80920999998,1042850,1014070033,108,4,12800,MN40,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,165 East Parking Corp.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,19,Local
219,e6b4a48fbd6a7665b713b79e3f5bcaac,165 STREET PARKING INC,88-35,165 STREET,88-35 165 STREET,JAMAICA,Queens,4,11432.0,40.7082569094,-73.7966536875,1040626.9999700001,197379.0144,0,0,412,27,46000,QN61,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,165 Street Parking Inc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,28.0,103,Local
220,5ed3deda705b27f5863225eb7299e7f0,165 WEST 66TH STREET PARKING LLC,165,WEST 66 STREET,165 WEST 66 STREET,NEW YORK,Manhattan,1,10023.0,40.774877429600004,-73.9837908648,988739.4344149999,221585.96748800002,1028837,1011380001,107,6,15300,MN14,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,165 West 66th Street Parking Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,3.0,20,Local
222,bc87baedb0028e44c59c4970ba344c9a,1660 DECATUR PARKING INC,1660,DECATUR STREET,1660 DECATUR STREET,RIDGEWOOD,Queens,4,11385.0,40.6956498375,-73.9001899464,1011927.21415,192736.21380599999,4463523,4035560036,405,34,55900,QN20,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,1660 Decatur Parking Inc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,24.0,104,Local
223,a6a81c89a4045c31ebca1c855d2e3ebb,167 EAST 77TH ST PARKING SERVICES LLC,176,EAST 77 STREET,176 EAST 77 STREET,NEW YORK,Manhattan,1,10075.0,40.772851900700005,-73.95869885020001,995689.502208,220850.28087800002,1043178,1014110040,108,4,12800,MN40,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,167 East 77th St Parking Services Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,19,Local
226,fbed644cb07b63871ab703a40aa03254,169 LUDLOW PARKING LLC,180,ORCHARD STREET,180 ORCHARD STREET,NEW YORK,Manhattan,1,10002.0,40.721746,-73.988019,987571.017968,202228.291805,1090121,1004127501,103,1,3001,MN27,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,169 Ludlow Parking Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,1.0,7,Local
229,0af3380a762529774d00664d9cc1c5e3,170 PARK ROW PARKING CORP,170,PARK ROW,170 PARK ROW,NEW YORK,Manhattan,1,10007.0,40.713840994,-74.0000470178,984236.965565,199348.029221,1077439,1001610001,103,1,2900,MN27,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,170 Park Row Parking Corp,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,5,Local
231,eaed556fd87869117252757f4c213a25,171 EAST 84 PARTNERS LLC,167,EAST 84 STREET,167 EAST 84 STREET,NEW YORK,Manhattan,1,10028.0,40.777876,-73.95523100000001,996649.084189,222681.20060500002,1047704,1015137501,108,5,14801,MN40,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,171 East 84 Partners Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,19,Local
233,517b26b4fbb905753416bcda653e79f7,1725 PARKING LLC,1725,YORK AVENUE,1725 YORK AVENUE,NEW YORK,Manhattan,1,10128.0,40.7783221683,-73.9458578441,999244.9437610001,222845.22037,1050634,1015690016,108,5,15200,MN32,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,1725 Parking Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,19,Local
234,4d1abd4dc2fa96979a19199c96d122c3,1725 YORK AVENUE GARAGE LLC,1725,YORK AVENUE,1725 YORK AVENUE,NEW YORK,Manhattan,1,10128.0,40.7783221683,-73.9458578441,999244.9437610001,222845.22037,1050634,1015690016,108,5,15200,MN32,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,1725 York Avenue Garage Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,19,Local
235,452c4ae330ab8f53ce67542073e3c4e7,1740 PETROLEUM LLC,1730,JEROME AVENUE,1730 JEROME AVENUE,BRONX,Bronx,2,10453.0,40.847120000000004,-73.912357,1008498.0907899999,247918.225143,0,2028490009,205,14,22701,BX41,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE AND PARKING LOT,0,,,Non-public,1740 Petroleum Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,9.0,46,Local
236,ddd999dd836f4baadd56b032fa3f332e,175 EAST 60TH STREET GARAGE LLC,169,EAST 60 STREET,169 EAST 60 STREET,NEW YORK,Manhattan,1,10022.0,40.762591,-73.966349,993572.0166709999,217110.988281,1041959,1013957501,108,4,11402,MN40,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,175 East 60th Street Garage Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,19,Local
237,f57334a58e9f166430bbbec339fab9f7,175 HILLSIDE PARKING LLC,175-11,HILLSIDE AVENUE,175-11 HILLSIDE AVENUE,JAMAICA,Queens,4,11432.0,40.7123743459,-73.7874106308,1043185.95714,198885.200541,4589727,4098350003,408,24,46600,QN06,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,175 Hillside Parking Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,29.0,107,Local
244,bddbbee5e2659071e4a17b99cd5ebba9,181 EAST 73 STREET GARAGE LLC,181,EAST 73 STREET,181 EAST 73 STREET,NEW YORK,Manhattan,1,10021.0,40.7707287427,-73.96029752390001,995247.05569,220076.53889899998,1043046,1014080033,108,4,12800,MN40,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,181 East 73 Street Garage Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,19,Local
245,d8ecb071c7351df84b53e3ee48ee83bf,181 PARK CORP.,506,WEST 181 STREET,506 WEST 181 STREET,NEW YORK,Manhattan,1,10033.0,40.8482081971,-73.9318009515,1003118.24703,248309.91109699997,1063616,1021520072,112,10,26900,MN35,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,181 Park Corp.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,6.0,34,Local
246,a743d9782d7e7b08e2abfae823842a73,1810 LORING PARKING CORP,1810,LORING PLACE,1810 LORING PLACE,BRONX,Bronx,2,10453.0,40.852066,-73.91596899999999,1007497.03445,249719.26066799997,0,2028790051,205,14,24501,BX36,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,1810 Loring Parking Corp,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,10.0,46,Local
